Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance
Ascot Vale,98 Epsom Rd,3,h,971000.0,SP,Nelson,04-06-2016,5.9
Ascot Vale,8 Geddes St,2,h,710000.0,PI,Nelson,04-06-2016,5.9
Ascot Vale,75 Maribyrnong Rd,6,h,2425000.0,PI,Brad,04-06-2016,5.9
Ascot Vale,119 Roseberry St,2,h,750000.0,SP,Maddison,04-06-2016,5.9
Ascot Vale,25 Station Av,2,h,840000.0,S,Brad,04-06-2016,5.9
Ascot Vale,10 Fenton St,2,h,1053000.0,S,Nelson,06-08-2016,5.9
Ascot Vale,10 McCully St,3,h,1377000.0,S,Nelson,06-08-2016,5.9
Ascot Vale,120 Epsom Rd,3,h,970000.0,S,Brad,07-05-2016,5.9
Ascot Vale,47 Hurtle St,2,h,940000.0,S,Nelson,07-05-2016,5.9
Ascot Vale,63 Kent St,2,h,751000.0,PI,Nelson,07-05-2016,5.9
Ascot Vale,4 The Parade,2,h,950000.0,SP,Raine,07-05-2016,5.9
Ascot Vale,4 West St,3,h,,S,Jellis,07-05-2016,5.9
Ascot Vale,1/17 Epsom Rd,2,u,685000.0,S,Brad,07-11-2016,5.9
Ascot Vale,70 Bloomfield Rd,4,h,,S,Brad,08-10-2016,5.9
Ascot Vale,41 Monash St,3,h,1230000.0,S,Nelson,08-10-2016,5.9
Ascot Vale,2/78 Ormond Rd,2,h,636500.0,S,Jellis,08-10-2016,5.9
Ascot Vale,83 Roseberry St,3,h,910000.0,S,Raine,08-10-2016,5.9
Ascot Vale,7a Station Av,2,h,872500.0,PI,Jellis,08-10-2016,5.9
Ascot Vale,51 Francis St,2,h,770000.0,PI,Nelson,10-09-2016,5.9
Ascot Vale,5/39 Sandown Rd,2,t,490000.0,PI,Alexkarbon,10-09-2016,5.9
Ascot Vale,24/54 Epsom Rd,2,u,450000.0,VB,Nelson,12-11-2016,5.9
Ascot Vale,2 Farncomb St,3,h,801000.0,S,Jellis,12-11-2016,5.9
Ascot Vale,13 Fisher Pde,4,h,,S,Rendina,12-11-2016,5.9
Ascot Vale,6 Leonard Cr,3,h,770000.0,SP,Rendina,12-11-2016,5.9
Ascot Vale,26 Newsom St,3,h,1000000.0,PI,Brad,12-11-2016,5.9
Ascot Vale,8 Pentland St,3,h,1435000.0,S,Nelson,12-11-2016,5.9
Ascot Vale,8/129 The Parade,1,u,390000.0,S,Alexkarbon,12-11-2016,5.9
Ascot Vale,52 Monash St,3,h,1425000.0,PI,Jellis,13-08-2016,5.9
Ascot Vale,32 Myross Av,3,h,925000.0,S,Nelson,13-08-2016,5.9
Ascot Vale,58 Fenton St,4,h,1340000.0,S,Nelson,14-05-2016,5.9
Ascot Vale,70 Munro St,3,h,955000.0,S,Brad,14-05-2016,5.9
Ascot Vale,1 Nairn Av,2,h,1075000.0,PI,Jellis,14-05-2016,5.9
Ascot Vale,125 Epsom Rd,4,h,1100000.0,VB,Nelson,15-10-2016,5.9
Ascot Vale,33 Hockey La,3,h,1255000.0,S,Nelson,15-10-2016,5.9
Ascot Vale,55 Hunt Cr,4,h,1483000.0,S,Brad,15-10-2016,5.9
Ascot Vale,3/28 Ormond Rd,2,u,432000.0,S,Biggin,15-10-2016,5.9
Ascot Vale,7 Angler Pde,4,h,1640000.0,S,Raine,16-04-2016,5.9
Ascot Vale,26 Ayr St,6,h,1430000.0,S,Nelson,16-04-2016,5.9
Ascot Vale,2/127 Epsom Rd,2,u,610000.0,SP,Brad,16-04-2016,5.9
Ascot Vale,57 The Parade,3,h,940000.0,S,Nelson,16-04-2016,5.9
Ascot Vale,62 Mirams St,3,h,890000.0,SP,Brad,16-07-2016,5.9
Ascot Vale,4 Morphett Av,4,h,1505000.0,SP,Brad,16-07-2016,5.9
Ascot Vale,67 Hurtle St,3,h,1180000.0,SP,Brad,17-09-2016,5.9
Ascot Vale,95 Walter St,4,h,1480000.0,S,Raine,17-09-2016,5.9
Ascot Vale,2/225 Maribyrnong Rd,2,t,705000.0,S,Brad,18-06-2016,5.9
Ascot Vale,12/9 Milton St,2,u,442000.0,S,Alexkarbon,18-06-2016,5.9
Ascot Vale,43 Bloomfield Rd,4,h,1430000.0,S,Nelson,22-05-2016,5.9
Ascot Vale,6/17 Geddes St,2,u,570000.0,VB,Nelson,22-05-2016,5.9
Ascot Vale,1/60 The Parade,2,u,690000.0,S,Brad,22-05-2016,5.9
Ascot Vale,96 The Parade,4,h,,S,Raine,22-05-2016,5.9
Ascot Vale,3 Aspect Av,4,h,1070000.0,S,Nelson,22-08-2016,5.9
Ascot Vale,45 Bloomfield Rd,3,h,1291000.0,S,Brad,23-04-2016,5.9
Ascot Vale,72 Kent St,3,h,,S,Brad,23-04-2016,5.9
Ascot Vale,21 Middle St,3,h,1130000.0,S,Nelson,23-04-2016,5.9
Ascot Vale,78 Francis St,3,h,1135000.0,S,Brad,24-09-2016,5.9
Ascot Vale,25 Geddes St,4,h,950000.0,PI,Nelson,24-09-2016,5.9
Ascot Vale,106/246 Union Rd,3,u,790000.0,PI,Weda,24-09-2016,5.9
Ascot Vale,25 Dalgety Dr,3,h,940000.0,S,Jellis,26-07-2016,5.9
Ascot Vale,7 Dalgety Dr,3,h,995000.0,S,Nelson,26-07-2016,5.9
Ascot Vale,37 Epsom Rd,3,h,1050000.0,SP,Frank,26-07-2016,5.9
Ascot Vale,6 Waller Ct,3,h,786000.0,S,Brad,26-07-2016,5.9
Ascot Vale,17 Ascot St,2,h,705000.0,PI,Nelson,27-06-2016,5.9
Ascot Vale,19 Dunlop Av,3,h,660000.0,PI,Nelson,27-06-2016,5.9
Ascot Vale,73 Kent St,2,h,760000.0,PI,Nelson,27-06-2016,5.9
Ascot Vale,9/129 The Parade,3,u,487500.0,S,Hodges,27-06-2016,5.9
Ascot Vale,1 Bloomfield Rd,3,h,1305000.0,S,Barry,28-05-2016,5.9
Ascot Vale,26 Milton St,3,h,932500.0,S,Nelson,28-05-2016,5.9
Ascot Vale,10 Ayr St,3,h,965000.0,S,Alexkarbon,28-08-2016,5.9
Ascot Vale,58 Bloomfield Rd,3,h,1215000.0,S,Stockdale,28-08-2016,5.9
Ascot Vale,1/91 Epsom Rd,2,u,545000.0,S,Nelson,28-08-2016,5.9
Ascot Vale,1 Myross Av,4,h,1800000.0,S,Brad,28-08-2016,5.9
Ascot Vale,4/33 Sandown Rd,3,t,840000.0,SP,Brad,28-08-2016,5.9
Ascot Vale,5 Doncaster St,4,h,1705000.0,S,Jellis,30-07-2016,5.9
Ascot Vale,6 McCully St,3,h,970000.0,S,Nelson,30-07-2016,5.9
Ascot Vale,75 Munro St,2,h,925000.0,S,Barry,30-07-2016,5.9
Ashburton,61 Dent St,4,h,2650000.0,S,Marshall,03-09-2016,11.0
Ashburton,1 Wilgra Av,2,h,1820000.0,S,Marshall,03-09-2016,11.0
Ashburton,2 Benghazi Av,3,h,1425000.0,S,Jellis,04-06-2016,11.0
Ashburton,3 Dunlop St,3,h,1555000.0,S,Jellis,04-06-2016,11.0
Ashburton,36 Morotai Av,2,h,1417000.0,S,Buxton,04-06-2016,11.0
Ashburton,15 Lancaster St,4,h,,SP,Fletchers,07-05-2016,11.0
Ashburton,60 Munro Av,5,h,1850000.0,S,Fletchers,07-05-2016,11.0
Ashburton,1/4 Taylor St,2,h,,VB,Jellis,07-11-2016,11.0
Ashburton,1/6 Crete Av,3,h,780000.0,S,Tim,08-10-2016,11.0
Ashburton,69a Munro Av,4,h,1942000.0,S,Marshall,08-10-2016,11.0
Ashburton,16a Nicholas St,3,h,1100000.0,PI,Marshall,08-10-2016,11.0
Ashburton,5 Nicholas St,3,h,1337000.0,S,Buxton,08-10-2016,11.0
Ashburton,115 Ashburn Gr,8,h,2950000.0,S,hockingstuart,10-09-2016,11.0
Ashburton,33 Eleanor St,4,h,2215000.0,SP,Marshall,10-09-2016,11.0
Ashburton,3a Mernda Av,4,h,1880000.0,S,Fletchers,10-09-2016,11.0
Ashburton,1/1 Nairn St,3,h,1518000.0,S,Jellis,10-09-2016,11.0
Ashburton,1/24 Crete Av,3,t,1340000.0,S,Jellis,12-06-2016,11.0
Ashburton,18 Alamein Av,3,h,1445000.0,S,Jellis,12-11-2016,11.0
Ashburton,3 Lae Ct,3,h,1500000.0,S,Jellis,12-11-2016,11.0
Ashburton,8 Ryland St,4,h,,SN,Tim,12-11-2016,11.0
Ashburton,47 Yuile St,4,h,1550000.0,VB,Marshall,12-11-2016,11.0
Ashburton,36 Alamein Av,2,h,1356000.0,S,Jellis,14-05-2016,11.0
Ashburton,6a Glen Rd,3,h,1662000.0,S,Jellis,14-05-2016,11.0
Ashburton,2 Maxwell St,2,h,,S,Marshall,14-05-2016,11.0
Ashburton,18 Glen Rd,3,h,1665000.0,S,Jellis,15-10-2016,11.0
Ashburton,11a Ambon St,3,h,,S,Jellis,16-04-2016,11.0
Ashburton,24 Fakenham Rd,3,h,,S,Marshall,16-04-2016,11.0
Ashburton,95 Nicholas St,2,h,1445000.0,S,Jellis,16-04-2016,11.0
Ashburton,34 Munro Av,3,h,1600000.0,S,Noel,16-07-2016,11.0
Ashburton,2a Lancaster St,3,h,980000.0,VB,Fletchers,17-09-2016,11.0
Ashburton,1/1 Ramu Gr,3,t,1300000.0,VB,Jellis,17-09-2016,11.0
Ashburton,50a Baker Pde,4,h,1730000.0,SP,hockingstuart,18-06-2016,11.0
Ashburton,20 Gloucester Rd,3,h,,S,Marshall,18-06-2016,11.0
Ashburton,3/75 Victory Bvd,3,t,968000.0,S,Jellis,18-06-2016,11.0
Ashburton,4 Baker Pde,3,h,1500000.0,S,hockingstuart,22-05-2016,11.0
Ashburton,26 Tarakan Av,3,h,1360000.0,S,Tim,22-05-2016,11.0
Ashburton,15 Comas Gr,5,h,2752000.0,S,Jellis,22-08-2016,11.0
Ashburton,14 Gloucester Rd,4,h,,PI,Buxton/Marshall,22-08-2016,11.0
Ashburton,56 Gloucester Rd,4,h,1600000.0,VB,Jellis,22-08-2016,11.0
Ashburton,19 Lancaster St,3,h,,S,Marshall,22-08-2016,11.0
Ashburton,3 Mustang Ct,3,h,1500000.0,VB,Jellis,22-08-2016,11.0
Ashburton,460 Warrigal Rd,2,h,,SP,Buxton,22-08-2016,11.0
Ashburton,3/4 Annetta Av,3,h,1430000.0,S,Jellis,23-04-2016,11.0
Ashburton,14 Lucerne St,3,h,1415000.0,S,Buxton,27-06-2016,11.0
Ashburton,5 Pitt St,2,h,1440000.0,PI,Jellis,27-06-2016,11.0
Ashburton,54 Baker Pde,3,h,,S,Marshall,28-05-2016,11.0
Ashburton,33 Highgate Gr,4,h,1790000.0,PI,hockingstuart,28-05-2016,11.0
Ashburton,9 Pitt St,4,h,1950000.0,S,Tim,28-05-2016,11.0
Ashburton,9 Ward St,3,h,1600000.0,S,Fletchers,28-05-2016,11.0
Ashburton,159 Ashburn Gr,3,h,1320000.0,PI,Marshall,28-08-2016,11.0
Ashburton,19 Poulter St,3,h,1650000.0,S,Marshall,28-08-2016,11.0
Ashburton,15 Lancaster St,4,h,1280000.0,S,Fletchers,30-07-2016,11.0
Ashwood,1/14 Eildon Rd,3,h,,SP,Jellis,03-09-2016,12.2
Ashwood,18 Teck St,2,h,995000.0,S,Tim,03-09-2016,12.2
Ashwood,18 Montrose St,2,h,1075000.0,VB,Jellis,04-06-2016,12.2
Ashwood,11 Scenic Dr,4,h,,S,Jellis,06-08-2016,12.2
Ashwood,4 Scenic Dr,4,h,1500000.0,S,Fletchers,06-08-2016,12.2
Ashwood,8 Rocklands Rd,3,h,1120000.0,S,Tim,07-05-2016,12.2
Ashwood,1/7 Farmer St,2,t,700000.0,S,hockingstuart,07-11-2016,12.2
Ashwood,1/136 High Street Rd,3,h,761000.0,PI,Fletchers,07-11-2016,12.2
Ashwood,10 Maroondah Rd,4,h,1270000.0,SP,Buxton,08-10-2016,12.2
Ashwood,4 Peppermint Ct,4,h,1510000.0,S,Buxton,08-10-2016,12.2
Ashwood,35 Douglas St,3,h,1365000.0,S,Fletchers,10-09-2016,12.2
Ashwood,50 Cassinia Av,3,h,1232800.0,S,Fletchers,12-06-2016,12.2
Ashwood,12 Delta Av,3,h,1170000.0,PI,Marshall,12-11-2016,12.2
Ashwood,10 Parkhill Dr,3,h,,SN,Biggin,12-11-2016,12.2
Ashwood,8 Maroondah Rd,4,h,1415000.0,S,Buxton,13-08-2016,12.2
Ashwood,1/7 Murra Ct,2,u,690000.0,S,Ray,14-05-2016,12.2
Ashwood,58 Ashwood Dr,3,h,1631000.0,S,Jellis,15-10-2016,12.2
Ashwood,9 Barrington Dr,3,h,,SN,Buxton,15-10-2016,12.2
Ashwood,3 Harold St,4,h,1500000.0,S,Buxton,15-10-2016,12.2
Ashwood,2/21 Electra Av,2,t,690000.0,S,Buxton,16-04-2016,12.2
Ashwood,3/26 May Park Av,3,t,,PI,Fletchers,16-04-2016,12.2
Ashwood,9 Katta Ct,3,h,1060000.0,S,Harcourts,16-07-2016,12.2
Ashwood,44 Power Av,3,h,875000.0,PI,Woodards,17-09-2016,12.2
Ashwood,16 Scenic Dr,5,h,1529500.0,S,Buxton,17-09-2016,12.2
Ashwood,1/148 High Street Rd,3,u,,PI,Ray,18-06-2016,12.2
Ashwood,4/24 Mulgrave St,2,u,535000.0,S,Woodards,18-06-2016,12.2
Ashwood,15b Rocklands Rd,4,t,1230000.0,S,Buxton,18-06-2016,12.2
Ashwood,22 Vannam Dr,3,h,,PI,Woodards,22-05-2016,12.2
Ashwood,2/6 Murra Ct,2,u,700000.0,S,hockingstuart,22-08-2016,12.2
Ashwood,31a Shaw St,3,t,880000.0,PI,Fletchers,23-04-2016,12.2
Ashwood,27 Yertchuk Av,4,h,,S,Jellis,23-04-2016,12.2
Ashwood,1/27 Electra Av,2,u,675000.0,S,Buxton,24-09-2016,12.2
Ashwood,2/21 Lavidge Rd,4,t,,PI,Buxton,24-09-2016,12.2
Ashwood,12 Leonard St,4,h,1350000.0,S,Buxton,24-09-2016,12.2
Ashwood,4 Teck St,2,h,1110000.0,S,Fletchers,24-09-2016,12.2
Ashwood,2/21 Lavidge Rd,4,t,,PI,Fletchers,26-07-2016,12.2
Ashwood,2/2 Heather Av,3,t,964000.0,S,Tim,27-06-2016,12.2
Ashwood,13 Ashwood Dr,4,h,,S,Fletchers,28-05-2016,12.2
Ashwood,6 Clearview Cl,5,h,,S,Jellis,28-05-2016,12.2
Ashwood,4 Newbury Ct,3,h,1200000.0,VB,Buxton,28-05-2016,12.2
Ashwood,30 Ashwood Dr,3,h,,PI,Buxton,28-08-2016,12.2
Ashwood,2/53 Salisbury Rd,3,t,830000.0,S,Barry,28-08-2016,12.2
Ashwood,577 Warrigal Rd,3,h,,SN,Buxton,28-08-2016,12.2
Avondale Heights,13 MacEy Av,4,h,1310000.0,S,Jellis,03-09-2016,10.5
Avondale Heights,8 Norma Ct,3,h,850000.0,S,Moonee,03-09-2016,10.5
Avondale Heights,9 Rogerson St,3,h,750000.0,SP,Moonee,03-09-2016,10.5
Avondale Heights,2 Arbor Tce,4,h,1155000.0,S,Nelson,04-06-2016,10.5
Avondale Heights,3 Karen Ct,3,h,670000.0,VB,Nelson,04-06-2016,10.5
Avondale Heights,6 Lovett Dr,4,h,1200000.0,S,Nelson,04-06-2016,10.5
Avondale Heights,12 Skewes St,3,h,636000.0,S,Nelson,04-06-2016,10.5
Avondale Heights,16 Arcade Wy,3,h,655000.0,S,Nelson,06-08-2016,10.5
Avondale Heights,19 Rogerson St,3,h,,SP,Nelson,06-08-2016,10.5
Avondale Heights,68 Thompson St,3,h,680000.0,S,Nelson,06-08-2016,10.5
Avondale Heights,119 Canning St,3,h,,S,Nelson,07-05-2016,10.5
Avondale Heights,14 Lovett Dr,4,h,1160000.0,S,Moonee,07-05-2016,10.5
Avondale Heights,9 Arcade Wy,3,h,560000.0,SP,Moonee,08-10-2016,10.5
Avondale Heights,31 Duke St,3,h,750000.0,S,Barry,08-10-2016,10.5
Avondale Heights,97 Military Rd,3,h,627500.0,SP,Moonee,08-10-2016,10.5
Avondale Heights,21 River Dr,3,t,880000.0,S,Moonee,08-10-2016,10.5
Avondale Heights,43 Riverside Av,3,h,825000.0,S,Brad,08-10-2016,10.5
Avondale Heights,35 Templewood Cr,4,h,1372000.0,S,Nelson,08-10-2016,10.5
Avondale Heights,5 Glencara St,3,h,,S,Nelson,12-11-2016,10.5
Avondale Heights,129 Templewood Cr,4,h,1631000.0,S,Nelson,14-05-2016,10.5
Avondale Heights,103 Military Rd,3,h,,SP,Moonee,15-10-2016,10.5
Avondale Heights,7 Monmouth St,3,h,650000.0,SP,Moonee,15-10-2016,10.5
Avondale Heights,15 River Dr,3,h,725000.0,SP,Moonee,15-10-2016,10.5
Avondale Heights,16a Arbor Tce,3,u,665000.0,S,Brad,16-04-2016,10.5
Avondale Heights,40a Herbert St,3,h,560500.0,S,Nelson,16-04-2016,10.5
Avondale Heights,185 Military Rd,3,h,615000.0,SP,Moonee,16-07-2016,10.5
Avondale Heights,33 Wood St,3,h,845000.0,S,Nelson,16-07-2016,10.5
Avondale Heights,14 Herbert St,3,h,585000.0,SA,Barry,17-09-2016,10.5
Avondale Heights,25 MacEy Av,3,h,775000.0,S,Brad,18-06-2016,10.5
Avondale Heights,8 Westminster Dr,5,h,850000.0,SP,Moonee,18-06-2016,10.5
Avondale Heights,8 Herbert St,3,h,705000.0,S,Nelson,22-05-2016,10.5
Avondale Heights,2 Hillman Ct,4,h,1100000.0,VB,Brad,22-05-2016,10.5
Avondale Heights,18 Langham St,3,h,710000.0,SP,Moonee,22-05-2016,10.5
Avondale Heights,20 Westminster Dr,3,h,892500.0,S,Nelson,22-05-2016,10.5
Avondale Heights,23 River Dr,3,t,730000.0,VB,Barry,22-08-2016,10.5
Avondale Heights,17 Lacy St,3,h,790000.0,S,HAR,23-04-2016,10.5
Avondale Heights,8 Moffat St,3,h,695000.0,S,HAR,23-04-2016,10.5
Avondale Heights,1 Templewood Cr,4,h,855000.0,PI,Nelson,23-04-2016,10.5
Avondale Heights,1/24 Bordeaux St,2,h,522500.0,S,Nelson,24-09-2016,10.5
Avondale Heights,7 Landau Pl,4,h,990000.0,S,Moonee,24-09-2016,10.5
Avondale Heights,72 Military Rd,4,h,680000.0,PI,Nelson,24-09-2016,10.5
Avondale Heights,1/5 South Tce,3,u,500000.0,S,Nelson,24-09-2016,10.5
Avondale Heights,1/4 Weyburn Pl,2,t,550000.0,SP,Moonee,24-09-2016,10.5
Avondale Heights,61 Doyle St,3,h,635000.0,SP,Moonee,26-07-2016,10.5
Avondale Heights,109 North Rd,4,h,762000.0,S,Nelson,26-07-2016,10.5
Avondale Heights,17 Cresswold Av,3,h,1215000.0,S,Moonee,27-06-2016,10.5
Avondale Heights,49 Rogerson St,3,h,795000.0,S,Barry,28-05-2016,10.5
Avondale Heights,43 Skewes St,3,h,634000.0,S,Nelson,28-05-2016,10.5
Avondale Heights,63 Doyle St,3,h,642000.0,SP,Moonee,28-08-2016,10.5
Avondale Heights,14 Laura Gr,3,h,730000.0,S,Moonee,28-08-2016,10.5
Avondale Heights,235 Military Rd,3,h,863000.0,S,Barry,28-08-2016,10.5
Avondale Heights,57 North Rd,3,h,740000.0,SP,Moonee,28-08-2016,10.5
Balaclava,18 Linton St,4,h,1819000.0,S,Gary,03-09-2016,6.6
Balaclava,51 Sycamore Gr,3,h,,SP,Chisholm,04-06-2016,6.6
Balaclava,3/88 Grosvenor St,1,u,280000.0,VB,hockingstuart,07-05-2016,6.6
Balaclava,1/34 Gourlay St,2,t,1015000.0,S,Gary,07-11-2016,6.6
Balaclava,58 William St,3,h,,S,Kay,10-09-2016,6.6
Balaclava,7/38 Brighton Rd,1,u,438000.0,S,Beller,14-05-2016,6.6
Balaclava,5/60 Gourlay St,2,u,,PN,Gary,14-05-2016,6.6
Balaclava,4/9 Gourlay St,2,u,502500.0,S,Buxton,15-10-2016,6.6
Balaclava,1/22 Sycamore Gr,2,u,520000.0,S,Gary,15-10-2016,6.6
Balaclava,6/23 Gourlay St,2,u,442000.0,SP,Buxton,17-09-2016,6.6
Balaclava,6 Blenheim St,3,h,1193000.0,S,McGrath,18-06-2016,6.6
Balaclava,3/20 Orange Gr,2,u,416000.0,S,Chisholm,18-06-2016,6.6
Balaclava,2/19 Camden St,2,u,474000.0,S,hockingstuart,22-05-2016,6.6
Balaclava,57 Rosamond St,3,h,,SP,McGrath,26-07-2016,6.6
Balaclava,3/33 Gourlay St,2,u,540000.0,VB,McGrath,27-06-2016,6.6
Balaclava,41 Marlborough St,3,h,1080000.0,S,Buxton,27-06-2016,6.6
Balaclava,5/11 Albion St,2,u,497500.0,PI,hockingstuart,28-08-2016,6.6
Balwyn,1/4 Glenluss St,3,t,,S,Jellis,03-09-2016,9.7
Balwyn,166 Gordon St,2,h,2100000.0,S,Marshall,03-09-2016,9.7
Balwyn,36 Narrak Rd,4,h,1800000.0,VB,Marshall,03-09-2016,9.7
Balwyn,2/16 Westminster St,2,t,1255000.0,S,Noel,03-09-2016,9.7
Balwyn,9/5 Boston Rd,3,h,1140000.0,S,Nelson,04-06-2016,9.7
Balwyn,17 Gordon St,3,h,2330000.0,S,Marshall,04-06-2016,9.7
Balwyn,40 Metung St,5,h,2800000.0,VB,Marshall,04-06-2016,9.7
Balwyn,2a Pryton Ct,4,h,,S,Marshall,04-06-2016,9.7
Balwyn,4/42 Talbot Av,2,u,,S,Fletchers,04-06-2016,9.7
Balwyn,4/30 Weir St,2,u,605000.0,S,Marshall,04-06-2016,9.7
Balwyn,1/37 Yongala St,3,h,1255000.0,PI,Noel,04-06-2016,9.7
Balwyn,142 Balwyn Rd,2,h,1850000.0,VB,Fletchers,06-08-2016,9.7
Balwyn,59 Narrak Rd,2,h,,S,Fletchers,06-08-2016,9.7
Balwyn,23 Norbert St,4,h,,S,Marshall,06-08-2016,9.7
Balwyn,9/11 Parring Rd,2,u,805000.0,S,Noel,06-08-2016,9.7
Balwyn,24 Bennett St,4,h,2000000.0,PI,RT,07-05-2016,9.7
Balwyn,7 Creswick St,3,h,,PI,RT,07-05-2016,9.7
Balwyn,12 Kaleno Vw,4,h,,S,Noel,07-05-2016,9.7
Balwyn,4/3 King St,3,h,700000.0,VB,Marshall,07-05-2016,9.7
Balwyn,27 Nungerner St,4,h,2130000.0,PI,Jellis,07-05-2016,9.7
Balwyn,3/18 Weir St,2,h,500000.0,S,Marshall,07-05-2016,9.7
Balwyn,3 Westminster St,3,h,2125000.0,SP,Jellis,07-05-2016,9.7
Balwyn,89 Yarrbat Av,5,h,4350000.0,VB,Jellis,07-05-2016,9.7
Balwyn,2 Henry St,2,h,,SP,RW,07-11-2016,9.7
Balwyn,2/42 Talbot Av,2,u,648000.0,S,hockingstuart,07-11-2016,9.7
Balwyn,13 Naroo St,4,h,1800000.0,PI,Jellis,08-10-2016,9.7
Balwyn,4/339 Union Rd,3,h,1020000.0,VB,Marshall,08-10-2016,9.7
Balwyn,101/201 Whitehorse Rd,2,u,635000.0,S,Fletchers,08-10-2016,9.7
Balwyn,14 Conway Cr,3,h,,S,Marshall,10-09-2016,9.7
Balwyn,68 Elliott Av,5,h,2350000.0,S,Marshall,10-09-2016,9.7
Balwyn,2/23 Northcote Av,3,t,1500000.0,PI,Noel,10-09-2016,9.7
Balwyn,6 Tonkin Av,2,h,1900000.0,VB,Marshall,10-09-2016,9.7
Balwyn,1/252 Union Rd,2,u,526000.0,S,hockingstuart,10-09-2016,9.7
Balwyn,9/204 Whitehorse Rd,1,h,390000.0,VB,Jellis,10-09-2016,9.7
Balwyn,8 Yongala St,3,h,,SP,Noel,10-09-2016,9.7
Balwyn,2/8 Evelina St,4,t,1400000.0,PI,Noel,12-11-2016,9.7
Balwyn,23 Hertford Cr,5,h,,SP,Jellis,12-11-2016,9.7
Balwyn,7/7 Kireep Rd,3,u,662500.0,S,Jellis,12-11-2016,9.7
Balwyn,5 Millah Rd,4,h,3270000.0,S,Fletchers,12-11-2016,9.7
Balwyn,53 Monash Av,5,h,,SP,RW,12-11-2016,9.7
Balwyn,3/4 Pretoria St,3,u,1280000.0,S,Noel,12-11-2016,9.7
Balwyn,6/10 Brenbeal St,2,u,625000.0,PI,Jellis,13-08-2016,9.7
Balwyn,4/4 Raynes St,2,t,700000.0,VB,Noel,13-08-2016,9.7
Balwyn,31 Yongala St,4,h,,PI,Noel,13-08-2016,9.7
Balwyn,3/5 Dunure Ct,4,t,1920000.0,PI,Ray,14-05-2016,9.7
Balwyn,18 Kaleno Vw,4,h,,SP,hockingstuart,14-05-2016,9.7
Balwyn,3 Reid St,3,h,,SP,Jellis,14-05-2016,9.7
Balwyn,1b Threadneedle St,2,h,,PN,Fletchers,14-05-2016,9.7
Balwyn,1 Weston St,3,h,1860000.0,S,Marshall,14-05-2016,9.7
Balwyn,38 Frederick St,4,h,2730000.0,S,RT,15-10-2016,9.7
Balwyn,18 Linckens Cr,4,h,2410000.0,S,Jellis,15-10-2016,9.7
Balwyn,7 May St,4,h,2530000.0,S,Marshall,15-10-2016,9.7
Balwyn,8/483 Whitehorse Rd,2,u,,PI,Jellis,15-10-2016,9.7
Balwyn,49 Yongala St,3,h,,SP,RW,15-10-2016,9.7
Balwyn,7 Power St,5,h,2020000.0,S,Marshall,16-04-2016,9.7
Balwyn,6/29 Weir St,2,u,460000.0,VB,Jellis,16-04-2016,9.7
Balwyn,150 Balwyn Rd,4,h,2250000.0,SA,Jellis,16-07-2016,9.7
Balwyn,3/94 Balwyn Rd,2,u,1053000.0,S,Fletchers,16-07-2016,9.7
Balwyn,1/7 Boston Rd,3,h,1800000.0,VB,Marshall,16-07-2016,9.7
Balwyn,19 Norbert St,4,h,,S,Jellis,16-07-2016,9.7
Balwyn,1/32 Yerrin St,3,t,1472000.0,S,Noel,16-07-2016,9.7
Balwyn,53 Metung St,3,h,2120000.0,S,Jellis,17-09-2016,9.7
Balwyn,28 Salisbury St,3,h,,S,Jellis,17-09-2016,9.7
Balwyn,35a Stroud St,4,h,1800000.0,VB,Fletchers,17-09-2016,9.7
Balwyn,87 Yerrin St,3,h,1910000.0,S,Jellis,17-09-2016,9.7
Balwyn,2 Birtles Ct,5,h,3000000.0,VB,Jellis,18-06-2016,9.7
Balwyn,20 Elliott Av,5,h,,SP,Jellis,18-06-2016,9.7
Balwyn,49 Metung St,5,h,3400000.0,VB,Jellis,18-06-2016,9.7
Balwyn,2a Monash Av,3,h,,S,Jellis,18-06-2016,9.7
Balwyn,8 Nungerner St,5,h,,SN,Noel,18-06-2016,9.7
Balwyn,8 Pryton Ct,4,h,,S,Fletchers,18-06-2016,9.7
Balwyn,110 Strabane Av,3,h,1490000.0,S,Fletchers,18-06-2016,9.7
Balwyn,1/48 Talbot Av,3,u,905000.0,S,Jellis,18-06-2016,9.7
Balwyn,156 Whitehorse Rd,4,h,,S,Jellis,18-06-2016,9.7
Balwyn,10/36 Jurang St,2,u,,SN,Ray,22-05-2016,9.7
Balwyn,1 Knutsford St,4,h,2900000.0,VB,Marshall,22-05-2016,9.7
Balwyn,34 Monash Av,4,h,1947000.0,SP,Morrison,22-05-2016,9.7
Balwyn,70 Monash Av,4,h,,S,Jellis,22-05-2016,9.7
Balwyn,19 Reid St,4,h,,S,hockingstuart,22-05-2016,9.7
Balwyn,262 Union Rd,4,h,3290000.0,S,Jellis,22-05-2016,9.7
Balwyn,25 Kalimna St,5,h,2665000.0,S,Jellis,22-08-2016,9.7
Balwyn,4/12 Kireep Rd,2,u,,S,Barry,22-08-2016,9.7
Balwyn,7 Naroo St,4,h,1801000.0,S,Noel,22-08-2016,9.7
Balwyn,6/11 Yarrbat Av,3,t,1100000.0,VB,Jellis,22-08-2016,9.7
Balwyn,60a Talbot Av,4,t,,SP,hockingstuart,23-04-2016,9.7
